,High,Low,Mean
0,6736.0,6714.5,6719.873046875
0,6778.0,6720.5,6756.240415335464
0,6830.5,6757.0,6794.687883435583
0,6843.0,6777.5,6812.349394550959
0,6899.5,6821.5,6865.953044375645
0,6882.0,6844.0,6862.110759493671
0,6868.5,6841.0,6852.932795698925
0,6849.0,6761.5,6794.952058232931
0,6832.0,6728.5,6776.254861821903
0,6878.5,6768.0,6827.178421052631
0,6904.0,6811.5,6865.256066734075
0,6884.5,6770.5,6836.870770128355
0,6885.5,6868.0,6877.340277777777
0,6958.5,6858.5,6926.133510638298
0,7091.5,6937.0,7027.8271221532095
0,7043.0,6985.0,7005.9533479692645
0,7037.0,6963.5,6995.095660749507
0,7044.5,6977.5,7013.483089064262
0,7032.0,7020.0,7025.8536585365855
0,7071.5,6987.0,7040.729550102249
0,7093.5,7017.0,7052.24203187251
0,7043.0,6951.0,7002.4005456349205
0,6975.0,6892.0,6942.971273291925
0,7019.5,6954.0,6987.71766743649
0,6993.5,6952.0,6966.816666666667
0,6967.0,6899.5,6927.870867768595
0,6997.5,6930.5,6972.689281942978
0,7007.0,6938.5,6971.8257655755015
0,7020.5,6969.0,6993.291882109617
0,7030.5,6981.0,7001.588183934808
0,7017.0,6996.0,7002.973039215686
0,7040.0,6951.5,6985.89117954071
0,7039.0,6959.0,6985.9421079958465
0,6975.0,6885.5,6920.849279835391
0,6983.5,6882.0,6939.508874239351
0,6979.5,6895.5,6944.135127314815
0,6952.0,6919.5,6935.8387096774195
0,6958.5,6902.0,6930.082512315271
0,6964.5,6846.5,6906.9352030947775
0,6872.5,6794.5,6838.172352342159
0,6847.5,6723.0,6780.401063829787
0,6748.5,6628.0,6674.277050113895
0,6724.0,6678.5,6707.089285714285
0,6789.5,6723.5,6765.748214285714
0,6886.0,6491.5,6758.419473229706
0,6945.5,6539.5,6824.394934333959
0,6989.0,6788.5,6880.030303030303
0,6843.0,6698.0,6747.757403189066
0,6784.5,6752.5,6772.09074074074
0,6806.5,6722.0,6759.272631578948
0,6827.5,6755.5,6787.638276553106
0,6813.0,6723.5,6756.59229208925
0,6800.0,6736.5,6771.943730729702
0,6804.0,6731.0,6767.444021101993
0,6783.0,6764.0,6775.831632653061
0,6817.5,6744.5,6782.122781065089
0,6850.0,6801.5,6828.400565262076
0,6873.5,6769.5,6822.065677966101
0,6837.0,6788.5,6816.250549450549
0,6851.5,6815.5,6833.727556109726
0,6840.5,6822.5,6833.776041666667
0,6841.0,6766.0,6800.966937945066
0,6799.0,6727.0,6765.963028169014
0,6845.5,6759.5,6795.969208211143
0,6785.0,6685.5,6731.493150684932
0,6744.5,6676.0,6705.753401360545
0,6760.0,6732.0,6746.744957983194
0,6814.0,6719.5,6768.4188574317495
0,6939.0,6809.0,6885.320335636723
0,6950.0,6891.0,6922.47990844354
0,6977.0,6927.5,6948.685409457901
0,6996.0,6958.0,6972.315972222223
0,6977.5,6868.0,6912.633283877349
0,6980.0,6875.5,6938.007299270073
0,6986.5,6925.5,6954.566146881288
0,7012.0,6927.0,6966.44347826087
0,6975.5,6918.5,6942.356682297773
0,6965.5,6944.0,6958.228632478633
0,6967.5,6923.5,6949.67444910808
0,6985.0,6931.5,6965.052997858673
0,6994.5,6956.0,6973.126842105263
0,7000.5,6955.5,6978.458650707291
0,7009.0,6988.5,6996.019852941176
0,7012.0,7001.5,7007.736111111111
0,7047.5,7005.5,7027.597310126583
0,7062.5,7013.0,7040.176733193277
0,7077.0,7025.5,7043.120714285715
0,7099.0,7064.5,7084.391891891892
0,7144.0,7094.0,7116.1903259726605
0,7138.0,7103.5,7118.105688935282
0,7148.0,7107.5,7130.0288876889845
0,7163.5,7115.5,7137.340034965035
0,7174.5,7162.5,7165.729779411765
0,7179.5,7141.5,7165.294806517311
0,7221.0,7167.0,7198.632276507276
0,7263.5,7191.5,7223.917007150153
0,7265.5,7198.5,7229.298455804047
0,7275.0,7241.5,7256.065217391304
0,7297.0,7270.5,7285.840909090909
0,7292.0,7247.5,7267.263289036545
0,7255.0,7148.5,7197.085794297353
0,7197.0,7151.5,7173.481852654388
0,7196.0,7127.0,7149.380097087379
0,7159.5,7114.0,7138.020809578107
0,7121.5,7102.0,7110.462809917355
0,7114.5,7066.5,7095.422034764826
0,7122.5,7080.5,7101.236934673367
0,7142.5,7088.0,7109.7563224446785
0,7128.0,7085.5,7103.099190283401
0,7122.0,7085.5,7104.674233490566
0,7100.0,7078.0,7083.7441860465115
0,7094.0,7039.5,7064.297067901234
0,7098.0,7031.0,7069.369711042312
0,7105.5,7025.5,7064.70796460177
0,7098.5,7025.0,7069.712273641851
0,7137.0,7065.5,7112.067229336438
0,7123.5,7111.5,7118.111650485437
0,7143.0,7097.0,7116.086734693878
0,7161.5,7095.5,7128.598064853557
0,7131.0,7078.5,7115.685410334347
0,7190.0,7116.0,7151.020746887967
0,7209.5,7177.0,7193.8669540229885
0,7215.5,7200.5,7207.8725490196075
0,7232.5,7190.5,7209.31124497992
0,7238.0,7184.5,7214.205338809035
0,7261.0,7220.0,7239.275484199796
0,7262.0,7221.0,7241.398264984227
0,7277.0,7214.0,7249.707799767171
0,7275.0,7260.5,7268.429775280899
0,7285.0,7243.0,7259.687871581451
0,7259.5,7228.0,7244.721456692913
0,7275.5,7233.0,7253.28828125
0,7295.0,7246.5,7271.742773019272
0,7258.0,7176.0,7227.224358974359
0,7270.0,7245.5,7260.0125
0,7269.5,7224.0,7247.84368737475
0,7281.5,7231.0,7250.115572967678
0,7383.0,7265.0,7339.11767578125
0,7380.0,7345.0,7366.8623046875
0,7371.5,7337.5,7355.4724797219005
0,7350.5,7330.5,7344.438095238095
0,7356.0,7325.0,7340.388888888889
0,7356.5,7309.0,7333.964792299898
0,7342.0,7301.0,7319.345188284519
0,7332.5,7255.0,7298.530977734753
0,7364.0,7323.0,7339.298099078341
0,7350.5,7329.0,7344.120192307692
0,7369.0,7331.5,7354.253914988814
0,7381.0,7330.0,7357.046875
0,7402.5,7349.0,7368.914393939394
0,7445.5,7340.5,7417.9502747252745
0,7375.0,7329.0,7350.927236693092
0,7352.5,7340.0,7347.93018018018
0,7363.5,7327.5,7348.17806122449
0,7368.5,7254.0,7316.310483870968
0,7272.0,7229.0,7251.236368909513
0,7281.5,7234.0,7259.568859649123
0,7279.0,7236.0,7261.631975446428
0,7237.5,7209.5,7221.049132947976
0,7246.5,7180.5,7217.252634099616
0,7296.0,7210.5,7251.550304878048
0,7317.0,7237.5,7284.73815653965
0,7314.5,7268.5,7293.393485005171
0,7281.0,7250.0,7267.016552511415
0,7259.5,7191.0,7230.871784565917
0,7282.5,7224.0,7249.401243781094
0,7294.0,7196.0,7256.57319391635
0,7261.0,7196.0,7233.243110236221
0,7298.0,7221.0,7262.277199074074
0,7302.5,7288.5,7295.158482142857
0,7298.5,7274.5,7286.922325102881
0,7347.5,7269.5,7315.569341126461
0,7342.0,7260.0,7299.455056179775
0,7290.0,7238.5,7257.479522184301
0,7289.0,7243.5,7255.790372670807
0,7265.5,7045.5,7123.76
0,7092.0,7033.5,7063.869350282486
0,7071.5,7039.5,7056.75
0,7078.5,7046.5,7062.828052995392
0,7126.5,7086.5,7101.986033519553
0,7230.0,7098.5,7193.12037037037
0,7235.0,7206.0,7223.2590956340955
0,7247.5,7201.0,7219.609762675296
0,7218.0,7173.0,7195.165360501567
0,7197.0,7143.5,7162.94002306805
0,7187.0,7166.5,7178.106818181818
0,7212.5,7160.0,7192.907445708376
0,7206.5,7167.0,7183.800793650794
0,7232.5,7176.0,7203.696283095723
0,7265.0,7176.0,7219.301326412918
0,7283.0,7259.5,7274.09335443038
0,7286.0,7234.0,7256.5466836734695
0,7311.0,7249.5,7286.39701417004
0,7349.5,7282.0,7321.294779938587
0,7365.0,7331.0,7350.504102564102
0,7403.0,7347.0,7376.017569124424
0,7414.5,7396.0,7407.049382716049
0,7434.0,7399.0,7414.936567164179
0,7498.0,7413.0,7464.368648130393
0,7497.0,7413.5,7462.33514313919
0,7468.5,7372.5,7423.507407407407
0,7472.5,7437.5,7452.699596774193
0,7481.5,7465.0,7470.920731707317
0,7501.5,7470.5,7485.983689839572
0,7506.0,7462.5,7485.117088607595
0,7516.0,7458.0,7490.590327533265
0,7525.0,7480.5,7501.490673575129
0,7538.5,7498.0,7517.91215437788
0,7537.5,7513.5,7520.546116504855
0,7527.5,7480.5,7507.498913043478
0,7571.0,7498.5,7530.883620689655
0,7586.0,7523.0,7545.978197674419
0,7589.0,7528.0,7554.069221967963
0,7553.0,7534.0,7540.471649484536
0,7551.5,7508.0,7524.228108108108
0,7523.0,7491.0,7508.260230849947
0,7544.5,7461.5,7494.280564263323
0,7490.5,7395.0,7458.262708150745
0,7545.5,7452.5,7501.22491638796
0,7520.0,7489.5,7502.0948275862065
0,7551.0,7478.0,7515.586529006883
0,7549.0,7485.0,7512.846354166667
0,7544.5,7459.5,7502.801075268817
0,7477.0,7373.0,7418.084878331402
0,7437.0,7369.0,7399.111591695501
0,7456.0,7432.0,7448.13
0,7484.0,7432.0,7457.244179600887
0,7499.0,7383.5,7436.95
0,7408.5,7352.0,7383.370744680851
0,7399.5,7335.0,7367.066646191646
0,7380.5,7333.0,7359.94649122807
0,7377.0,7362.0,7372.332352941176
0,7419.5,7374.0,7399.899504405286
0,7389.5,7338.0,7368.337162837162
0,7384.0,7316.5,7351.466802860061
0,7393.5,7245.5,7320.148454157783
0,7317.5,7232.5,7278.501746216531
0,7271.5,7260.0,7266.2765625
0,7324.5,7254.0,7289.67904040404
0,7320.0,7273.5,7297.734457323499
0,7323.5,7283.0,7303.616684549356
0,7312.5,7244.0,7274.303983833718
0,7307.5,7251.0,7281.219883040936
0,7324.0,7307.5,7316.431122448979
0,7328.5,7280.5,7305.851738241308
0,7323.5,7241.0,7279.029197080292
0,7378.5,7285.5,7340.8069444444445
0,7369.5,7341.5,7355.284775465499
0,7362.5,7296.5,7332.8260739856805
0,7347.0,7318.5,7324.682835820896
0,7366.5,7321.0,7339.566593886463
0,7355.5,7292.0,7330.825245365321
0,7381.0,7313.5,7354.2483552631575
0,7440.0,7370.0,7415.782725321888
0,7452.0,7367.5,7408.113240418118
0,7391.0,7368.5,7378.078804347826
0,7386.5,7290.5,7330.827540106952
0,7389.5,7323.5,7368.940580503833
0,7422.5,7369.5,7395.27652733119
0,7398.5,7334.0,7373.710552763819
0,7357.5,7274.5,7321.6458816705335
0,7306.0,7290.0,7299.230337078651
0,7359.5,7301.5,7327.0094936708865
0,7378.5,7331.0,7360.704842219804
0,7375.5,7322.5,7343.611611876989
0,7428.5,7325.5,7391.388621794872
0,7465.0,7402.5,7438.769093078759
0,7482.0,7461.0,7471.700520833333
0,7481.0,7458.5,7469.584754797442
0,7496.5,7445.0,7469.276911468813
0,7467.0,7417.5,7441.51801579467
0,7450.0,7328.5,7380.626620370371
0,7338.5,7276.0,7299.513009049774
0,7311.5,7297.0,7306.517647058824
0,7366.0,7294.5,7336.31741867786
0,7402.5,7337.0,7366.302771855011
0,7431.5,7375.0,7413.306101344364
0,7426.5,7327.0,7385.474320241692
0,7352.5,7293.0,7316.939010356732
0,7319.5,7289.5,7296.745283018868
0,7337.5,7286.0,7308.714138286894
0,7390.5,7332.5,7365.43515704154
0,7391.5,7348.5,7375.568301687764
0,7434.0,7381.0,7405.7196721311475
0,7436.0,7391.0,7415.349465558194
0,7370.5,7353.0,7361.112804878048
0,7361.0,7280.5,7331.350790513834
0,7379.0,7343.5,7365.518528183716
0,7440.0,7370.0,7413.432894736842
0,7457.0,7426.0,7443.891971664699
0,7425.0,7415.5,7421.0127551020405
0,7431.0,7394.0,7415.907169117647
0,7433.0,7327.5,7381.616951710262
0,7374.5,7313.0,7347.338068181818
0,7413.5,7347.5,7384.75390625
0,7391.0,7357.0,7373.3438586326765
0,7410.5,7385.5,7400.586309523809
0,7436.5,7386.5,7417.0116701244815
0,7436.5,7386.0,7403.451963906582
0,7403.0,7335.0,7379.902245345016
0,7400.0,7251.5,7334.431980906921
0,7251.5,7153.0,7187.532494145199
0,7198.0,7170.0,7189.701127819549
0,7226.5,7186.5,7205.940030364372
0,7244.5,7200.0,7228.832109129066
0,7254.5,7206.0,7232.266064257028
0,7247.5,7190.5,7221.699806013579
0,7279.5,7194.5,7238.729651162791
0,7279.0,7255.5,7266.957692307692
0,7269.5,7228.0,7254.623254564984
0,7270.0,7229.5,7247.674484536083
0,7287.0,7238.5,7269.033762886598
0,7288.5,7246.5,7272.161764705882
0,7341.5,7283.5,7324.556516724337
0,7356.5,7337.0,7340.188131313132
0,7400.0,7334.0,7376.841487279843
0,7428.5,7383.5,7408.894807280514
0,7435.5,7412.0,7423.010555555556
0,7478.5,7425.0,7455.126988335101
0,7489.0,7471.0,7478.931764705882
0,7508.0,7477.0,7486.024390243902
0,7483.5,7445.0,7464.578431372549
0,7514.5,7460.5,7490.463333333333
0,7512.5,7480.0,7495.4047872340425
0,7532.5,7492.5,7509.109282907662
0,7523.5,7488.5,7507.359064327486
0,7525.0,7517.0,7519.9425675675675
0,7525.5,7485.0,7506.002919320595
0,7519.5,7473.5,7502.186358754028
0,7524.0,7490.5,7508.160734149054
0,7527.5,7453.5,7492.673771313942
0,7528.5,7484.5,7504.300172018348
0,7507.5,7488.5,7494.741935483871
0,7511.5,7467.0,7490.441176470588
0,7506.0,7476.5,7490.944244604317
0,7497.0,7397.0,7450.829365079365
0,7472.0,7414.5,7449.536002014099
0,7491.5,7454.0,7472.618071593533
0,7471.0,7445.0,7453.25
0,7472.0,7444.5,7457.001112347052
0,7486.5,7450.0,7467.205962800876
0,7503.0,7424.0,7466.243731193581
0,7543.0,7431.0,7494.587051142546
0,7550.5,7512.0,7533.756864988558
0,7539.0,7495.5,7513.918032786885
0,7555.5,7513.0,7529.516985138004
0,7560.0,7465.5,7505.222547974414
0,7520.0,7474.0,7493.322460159363
0,7512.5,7437.0,7474.796227417641
0,7481.0,7401.0,7433.539443155452
0,7449.0,7424.5,7442.717821782178
0,7454.5,7382.5,7411.032596982759
0,7419.0,7374.5,7397.351322751323
0,7386.5,7336.0,7359.59920212766
0,7394.0,7361.0,7376.390143737166
0,7399.0,7348.5,7373.813668224299
0,7381.5,7357.5,7367.533333333334
0,7394.0,7342.5,7377.448442534908
0,7415.5,7359.5,7398.551923076923
0,7454.0,7399.0,7422.146200440528
0,7424.0,7371.0,7408.166237113402
0,7425.0,7388.0,7412.168435013263
0,7424.0,7394.5,7405.55
0,7438.5,7380.5,7403.259935553168
0,7473.0,7382.0,7430.008090614887
0,7443.5,7352.0,7403.927337398374
0,7416.5,7300.0,7352.398194583751
0,7353.5,7276.5,7320.882
0,7370.0,7348.5,7356.156666666667
0,7367.5,7312.0,7342.399895724713
0,7372.5,7278.0,7330.893367346939
0,7369.0,7286.0,7334.026442307692
0,7370.0,7301.0,7334.5227743271225
0,7412.5,7310.0,7367.0086405529955
0,7426.0,7400.0,7417.71875
0,7472.0,7409.5,7443.511802575107
0,7503.0,7446.0,7479.897373540856
0,7511.5,7476.5,7498.414351851852
0,7494.5,7384.0,7471.319662921348
0,7444.0,7374.5,7407.464285714285
0,7461.5,7430.5,7437.958333333333
0,7487.5,7439.0,7469.217204301075
0,7504.5,7468.0,7485.434736842105
0,7491.0,7451.0,7473.51204496788
0,7550.5,7457.0,7509.386096256684
0,7555.5,7521.0,7541.015235457064
0,7548.5,7524.0,7543.6781609195405
0,7580.5,7532.5,7554.393179255919
0,7581.5,7556.0,7570.041764705882
0,7650.0,7563.5,7586.2515105740185
0,7650.5,7618.0,7643.102611940299
0,7643.5,7571.0,7601.703833693305
0,7639.0,7587.0,7608.81550802139
0,7649.5,7614.0,7631.201041666666
0,7670.5,7630.5,7654.238023952096
0,7674.0,7658.5,7662.399390243902
0,7674.0,7632.0,7652.582792207792
0,7676.5,7647.5,7666.758412197687
0,7698.5,7657.5,7681.052900107411
0,7718.0,7676.0,7699.925588865096
0,7735.5,7693.0,7714.909642032332
0,7745.0,7726.5,7732.650510204082
0,7733.0,7704.5,7714.770658682634
0,7735.0,7656.5,7696.27298553719
0,7692.0,7653.5,7675.845511482255
0,7686.0,7628.5,7648.097109533469
0,7685.0,7637.5,7661.671420256112
0,7670.0,7655.5,7660.947530864198
0,7684.5,7648.0,7672.2384453781515
0,7692.0,7656.0,7676.332209543569
0,7678.0,7567.0,7621.856199186992
0,7607.5,7553.5,7582.872492080253
0,7643.0,7567.5,7599.173076923077
0,7656.5,7624.0,7637.342465753424
0,7635.0,7538.0,7611.876591576885
0,7605.5,7519.5,7552.119811320755
0,7548.0,7463.5,7509.52442671984
0,7507.5,7414.5,7455.4555106167845
0,7437.0,7335.0,7396.162601626016
0,7308.5,7272.0,7299.227430555556
0,7332.5,6860.0,7195.7023601398605
0,7247.5,6997.0,7131.412387387388
0,7251.0,7100.5,7163.526267281106
0,7200.0,7034.5,7129.097007722008
0,7109.5,6919.5,7047.241899441341
0,7122.0,7079.5,7109.323529411765
0,7155.5,7076.5,7125.374393792435
0,7147.0,7102.0,7125.803083923155
0,7218.5,7084.0,7166.189379243453
0,7238.0,7169.5,7212.305927835052
0,7270.5,7217.0,7247.976300578035
0,7293.5,7261.5,7267.387711864407
0,7274.0,7197.0,7236.730701754386
0,7224.0,7165.5,7199.556157635468
0,7264.0,7172.0,7214.747823984526
0,7248.0,7169.0,7204.225388601037
0,7262.0,7203.5,7228.604941860465
0,7267.5,7251.0,7260.428191489362
0,7319.5,7242.5,7276.255423553719
0,7319.5,7212.0,7265.845603271983
0,7277.5,7137.5,7230.116217516843
0,7219.0,7085.0,7158.7420239282155
0,7152.0,7052.0,7099.292946530148
0,7116.0,7081.0,7096.7591743119265
0,7146.0,7050.5,7096.7837343096235
0,7188.0,7080.0,7153.44774590164
0,7170.5,7071.5,7135.470936213992
0,7228.0,7143.0,7178.276641550054
0,7238.5,7185.5,7209.1734393404
0,7245.0,7220.0,7226.824404761905
0,7251.0,7185.5,7212.721351351352
0,7222.0,7102.5,7165.9689560439565
0,7175.0,7105.5,7140.183689839572
0,7163.5,7049.0,7139.896054181389
0,7102.5,7043.5,7069.043313953488
0,7068.5,7045.5,7057.878125
0,7065.0,6936.5,6985.456112852665
0,6994.5,6954.5,6979.958053691275
0,6987.0,6910.0,6944.3520678685045
0,6947.0,6773.5,6863.616238894373
0,6867.5,6766.5,6821.987951807229
0,6820.5,6789.0,6806.367753623188
0,6890.0,6780.0,6847.463942307692
0,6957.5,6827.0,6907.130070993915
0,6977.0,6836.0,6913.430086788814
0,7026.0,6930.0,6984.760174418605
0,6937.5,6888.0,6920.353873239436
0,6982.0,6906.0,6941.732465462274
0,7062.5,6888.5,6955.259324596775
0,7147.5,7034.0,7083.472920696325
0,7141.0,7041.0,7104.315893665158
0,7137.5,7090.5,7122.420212765957
0,7181.0,7071.5,7121.785444234404
0,7199.0,7138.5,7170.140212981744
0,7202.5,7160.0,7181.505801687764
0,7203.0,7169.0,7186.470276008493
0,7208.0,7173.5,7192.649361948956
0,7228.5,7199.0,7213.577639751553
0,7209.0,7124.0,7157.512850467289
0,7184.5,7124.0,7156.542732855681
0,7276.0,7174.5,7231.96858216971
0,7303.5,7240.5,7273.16675734494
0,7320.5,7285.0,7303.278732227488
0,7323.0,7316.5,7321.77734375
0,7367.0,7304.5,7330.650695134062
0,7383.0,7296.0,7350.307914046121
0,7356.5,7280.0,7325.120576339737
0,7408.0,7309.0,7357.824247144341
0,7471.5,7375.0,7430.15162037037
0,7486.0,7463.0,7470.297916666666
0,7499.0,7445.5,7470.393962848298
0,7502.5,7453.5,7480.916500498504
0,7525.0,7471.0,7496.902196118488
0,7511.0,7446.0,7485.719594594595
0,7544.0,7473.5,7503.803983833718
0,7557.0,7525.0,7532.729838709677
0,7552.0,7497.0,7524.009512195122
0,7662.5,7524.5,7596.086977648202
0,7693.0,7606.0,7659.358490566037
0,7706.0,7667.0,7683.602046783626
0,7707.0,7689.5,7697.2137096774195
0,7704.0,7663.0,7687.13491246138
0,7728.0,7661.5,7696.732855680655
0,7736.0,7688.0,7714.392062689585
0,7781.0,7696.5,7740.151515151515
0,7774.0,7734.0,7757.683142857143
0,7822.0,7766.0,7811.289772727273
0,7855.5,7789.5,7826.705777096115
0,7885.5,7835.5,7854.235756385069
0,7850.0,7746.0,7793.864488348531
0,7796.0,7694.0,7743.9120283018865
0,7751.5,7686.5,7713.116051454139
0,7694.0,7676.0,7683.699494949495
0,7685.0,7575.0,7616.186229205176
0,7706.0,7593.5,7652.209340148699
0,7717.0,7638.0,7687.279131355932
0,7735.5,7677.5,7705.087628865979
0,7720.5,7689.5,7708.91052631579
0,7761.0,7704.0,7730.004696132597
0,7732.0,7656.5,7687.25307606264
0,7735.5,7659.0,7704.312118126273
0,7770.0,7664.0,7710.03563656148
0,7715.0,7636.5,7677.317776456599
0,7698.0,7684.5,7692.3259493670885
0,7772.5,7681.5,7736.140641430074
0,7768.0,7689.0,7714.518499486126
0,7744.5,7675.0,7707.092872570194
0,7795.5,7650.0,7720.446006749156
0,7716.0,7560.5,7628.530303030303
0,7598.5,7565.5,7579.447222222222
0,7588.5,7524.5,7553.950704225352
0,7577.0,7475.0,7532.654088050314
0,7638.0,7557.0,7594.796576032226
0,7606.0,7480.5,7529.20724713243
0,7632.0,7496.5,7575.144097222223
0,7609.5,7574.0,7585.3625
0,7601.0,7421.5,7488.843576709796
0,7516.5,7447.0,7485.200304259635
0,7574.5,7446.5,7518.248835041938
0,7610.0,7513.5,7555.698550046773
0,7647.0,7553.5,7600.332102272727
0,7574.0,7532.5,7554.53813559322
0,7538.0,7475.0,7504.735384615385
0,7571.5,7482.5,7524.546766743649
0,7530.0,7497.5,7515.642073170732
0,7575.0,7501.5,7544.756237006237
0,7589.0,7508.0,7548.474571428572
0,7599.0,7562.0,7588.724409448819
0,7654.0,7563.5,7607.974727452924
0,7654.5,7548.5,7625.272554605888
0,7591.0,7505.5,7540.153201970444
0,7633.0,7534.5,7587.075959488273
0,7656.5,7596.5,7618.147607934656
0,7628.0,7596.5,7608.288461538462
0,7611.0,7502.0,7554.801916932907
0,7621.5,7518.5,7561.360766629086
0,7626.5,7587.5,7612.408964365256
0,7642.5,7597.5,7621.012486716259
0,7643.5,7568.0,7613.842365967366
0,7604.5,7570.5,7583.803977272727
0,7625.5,7557.5,7595.439824945295
0,7678.5,7584.5,7644.698901098901
0,7646.5,7576.5,7606.952975557917
0,7626.0,7580.5,7602.978320526893
0,7658.0,7607.0,7632.5720188902005
0,7614.5,7590.5,7601.361607142857
0,7658.0,7592.5,7629.547081497797
0,7723.5,7633.5,7679.779695431472
0,7697.5,7552.5,7606.97546346783
0,7581.5,7475.0,7534.946120689655
0,7621.5,7529.5,7580.095744680851
0,7635.5,7607.0,7626.193965517241
0,7623.5,7576.0,7601.465123094959
0,7693.5,7610.0,7661.582488738739
0,7757.5,7647.5,7705.149947201689
0,7750.0,7692.0,7717.02573932092
0,7713.0,7633.5,7661.358783008037
0,7644.5,7608.5,7623.333333333333
0,7646.5,7591.0,7616.993921775898
0,7652.0,7576.0,7616.8490759753595
0,7613.5,7451.0,7517.786231884058
0,7566.5,7497.5,7538.310344827586
0,7573.5,7505.0,7543.058227114716
0,7558.5,7541.0,7548.763157894737
0,7609.5,7544.5,7580.501782077393
0,7594.0,7510.0,7565.085397316821
0,7600.5,7520.0,7562.36212446352
0,7598.0,7531.0,7561.000527983105
0,7582.5,7543.0,7568.000292397661
0,7624.5,7598.0,7619.051339285715
0,7640.5,7588.5,7613.258412197687
0,7639.5,7538.0,7579.971264367816
0,7548.5,7456.0,7505.057456588355
0,7504.5,7413.0,7462.077448747153
0,7443.5,7425.0,7432.233695652174
0,7512.0,7423.0,7482.769653179191
0,7529.0,7431.0,7465.395397489539
0,7442.5,7351.0,7402.8077942735945
0,7399.5,7307.0,7352.2505122950815
0,7337.5,7228.0,7281.672811059908
0,7301.5,7272.0,7294.228494623656
0,7310.5,7257.0,7284.734871794872
0,7294.5,7221.0,7259.051612903226
0,7326.0,7251.0,7289.649897854954
0,7320.5,7274.5,7294.998904709748
0,7324.0,7281.5,7301.705388180765
0,7308.0,7283.5,7292.460526315789
0,7319.5,7228.5,7287.652962206333
0,7322.5,7263.0,7304.233853606028
0,7346.0,7278.0,7322.386489479512
0,7389.0,7323.0,7354.696107784431
0,7465.5,7351.0,7417.961156542056
0,7430.5,7420.0,7425.429824561404
0,7449.5,7407.5,7426.403989361702
0,7479.0,7410.0,7449.282518210198
0,7485.5,7448.5,7469.225730688935
0,7523.0,7448.5,7495.549736842106
0,7519.0,7438.0,7481.29427390791
0,7491.0,7465.5,7470.685416666666
0,7490.0,7424.0,7466.947949526814
0,7463.5,7408.5,7437.120331950207
0,7499.0,7441.0,7473.175632911392
0,7500.0,7362.5,7406.04215896885
0,7407.0,7264.0,7320.711403508772
0,7290.5,7273.5,7283.333333333333
0,7290.5,7189.5,7234.958817317845
0,7219.0,7150.0,7193.974331550802
0,7209.0,7018.5,7136.469851576994
0,7051.0,6892.0,6998.057350187266
0,7047.0,6927.0,6999.452031602709
0,6994.0,6956.5,6977.390909090909
0,7017.0,6933.0,6982.856282722513
0,7064.5,6970.0,7014.649787910923
0,7068.0,6991.0,7039.851091476092
0,7052.0,6954.5,7011.105196770938
0,7044.5,6985.5,7018.572562358277
0,7031.5,6979.0,7006.128378378378
0,7088.0,6971.0,7033.437190900099
0,7002.5,6900.5,6958.305724417427
0,7023.5,6865.0,6952.076308139535
0,7003.0,6860.5,6933.292521994135
0,6954.5,6824.0,6895.190960451978
0,6949.0,6925.5,6938.859756097561
0,7060.5,6891.5,6989.383141762452
0,7067.0,6956.0,7012.785457348407
0,7137.0,7059.5,7104.366279069767
0,7139.5,7050.5,7093.4966110531805
0,7170.5,7046.5,7116.995865490629
0,7080.0,7064.0,7071.141666666666
0,7116.0,7052.0,7082.34062170706
0,7099.5,7001.5,7040.060089020772
0,7138.0,7037.5,7093.776536312849
0,7152.5,7080.0,7115.81118697479
0,7115.5,7050.0,7078.555428571429
0,7143.5,7100.0,7133.690366972477
0,7155.5,7012.0,7070.668805528134
0,7083.0,6995.0,7035.907840083074
0,7094.5,6958.0,7021.697692307693
0,7094.0,6973.5,7043.690660474716
0,7088.5,6962.5,7022.64849187935
0,7018.0,7000.0,7008.5675675675675
0,7066.0,6964.5,7012.912827225131
0,7003.5,6897.0,6952.002068252326
0,7061.0,6946.0,7016.984011627907
0,7055.5,6946.0,6984.225061576355
0,6990.0,6913.5,6954.999007936508
0,6980.0,6953.0,6969.994117647058
0,7052.5,6975.5,7024.771637122002
0,7087.0,6984.5,7025.389553014553
0,7077.5,6988.5,7034.428178178178
0,7082.5,7019.0,7051.63025210084
0,7046.5,6960.5,6999.469257540603
0,7099.0,7068.5,7088.068597560976
0,7148.5,7038.5,7093.004237288135
0,7100.0,6926.5,7008.457478005865
0,6979.5,6843.0,6928.188950554995
0,6880.0,6671.0,6775.211802575107
0,6870.5,6734.5,6794.418274687855
0,6746.5,6713.5,6726.916666666667
0,6819.0,6713.5,6766.851357904947
0,6870.0,6743.5,6812.475937183384
0,6904.5,6827.5,6877.853015075377
0,6912.5,6811.0,6865.974196689386
0,6869.5,6789.5,6827.981812933025
0,6850.0,6820.5,6841.0510563380285
0,6856.0,6693.5,6782.673656927427
0,6765.0,6684.5,6725.927328556807
0,6794.5,6632.5,6735.61152764761
0,6766.0,6642.0,6707.0123626373625
0,6696.0,6560.5,6622.761041902605
0,6611.5,6570.0,6600.658045977011
0,6632.5,6590.0,6612.10039893617
0,6692.5,6628.0,6670.179846938776
0,6679.0,6475.0,6568.30545112782
0,6695.0,6564.5,6646.178531390135
0,6698.0,6688.0,6693.25
0,6696.0,6655.0,6680.5042134831465
0,6695.5,6604.5,6632.896103896104
